annotation_id,brand,industry,role,text,label,notes
74,Sephora,clean_beauty,greenwashing,"ZOOM IN ZOOM IN ZOOM IN ZOOM IN ZOOM IN ZOOM IN 2% 9% 45% 44% Road Sea Air Multi-modal (not possible to distinguish) Rail (0,40%) Interview with Promote Carley Klekas Mackenzie Milton Jessica Harvey more Sephora Global Product Sephora US, Merchant, Sephora US, Director, Sustainability Director Merchandising Skincare Merchandising Makeup sustainable Can you tell us more on Sephora’s global seals? What kind of support and resources does Sephora offer consumption (C.K.) Two years of work went into the globalisation of our to brands on sustainability? offering for clients. We have chosen these seals to help create (C.K.) In 2024 we launched the “Sephora Together for Tomorrow” differentiation between ingredient restrictions and environmental series, an educational platform for our brand and merchant commitments. This was a way for us to delineate different values community to educate them on sustainability. We bring in external and aspects of the beauty industry that the client is looking for in experts and leading brands to share the latest best practices with their shopping preferences. “Clean at Sephora” began in the US the audience.",1,
75,Sephora,clean_beauty,greenwashing,"Sephora US has received an A- grade, a significant improvement from the D score in 2017, the first year of assessment for the company. This achievement reflects our ongoing commitment to safer products, more sustainable practices and transparency for our clients and the planet. ZOOM IN ZOOM IN In the United States, Sephora publishes a Public Chemicals Our relationships with brands and indirect suppliers are built on Policy19, along with progress reports on the Policy goals, responsibility, fairness and integrity. providing guidance and training to its suppliers on reducing During the selection phase, we screen potential suppliers for chemicals of concern and in identifying safer alternatives. Our their ethical, social and environmental performance before expanded high-priority chemicals list, updated in 2023, now entering into partnership. Sephora ensures that all suppliers includes chemicals in packaging, specifications for fragrance receive the LVMH Supplier Code of Conduct25, which outline products, and addresses product safety, environmental impacts key expectations in labour standards, social responsibility, and the types of ingredients commonly used in products marketed environmental protection and business ethics. to people of colour20. To ensure compliance, Sephora conducts audits of its suppliers Sephora unveiled its new global seals in March 2024, “Clean and subcontractors, focusing on continuous improvement. In at Sephora”, and “Planet Aware at Sephora” (see chapter cases of non-compliance, we provide support through corrective “Sephora Green Heart” for more details). action plans and follow-up audits.",0,
76,Sephora,clean_beauty,greenwashing,"We have chosen these seals to help create (C.K.) In 2024 we launched the “Sephora Together for Tomorrow” differentiation between ingredient restrictions and environmental series, an educational platform for our brand and merchant commitments. This was a way for us to delineate different values community to educate them on sustainability. We bring in external and aspects of the beauty industry that the client is looking for in experts and leading brands to share the latest best practices with their shopping preferences. “Clean at Sephora” began in the US the audience. It has been a huge success with an average of 130 market in 2018 and has grown year over year; it became global brand contacts attending each session so far. And, as always, in 2024. It has evolved and been upgraded with an increase there is more to come! in concerning ingredients and innovation that allows for high performing alternatives. What role does customer demand play in Sephora’s Flash the QRcode commitment to more responsible beauty?",1,
77,Sephora,clean_beauty,greenwashing,"Singapore and Germany started similar Holiday deliveries of four US-based brands. In 2024, initiatives in 2024. its scope was expanded to three additional US-based brands as well as to replenishment orders for one of these brands. In 2025, the project will be further extended with regards to the replenishment shipments and Sephora will try to influence the choice of sea freight for those brands that directly manage their transportation flows. 42 2024 Global Impact and Progress Report Leading with Purpose Ensuring a beautiful tomorrow Sephora Red Heart Sephora Green Heart ZOOM IN ZOOM IN ELECTRIC VEHICLES FOR THE LAST MILE IN SINGAPORE In January 2024, Sephora Singapore successfully completed the go-live launch of Electric Vehicles (EVs) for all the store deliveries in the market. And they are all Sephora-branded! ZOOM IN ZOOM IN ZOOM IN ZOOM IN ZOOM IN ZOOM IN 2% 9% 45% 44% Road Sea Air Multi-modal (not possible to distinguish) Rail (0,40%) Interview with Promote Carley Klekas Mackenzie Milton Jessica Harvey more Sephora Global Product Sephora US, Merchant, Sephora US, Director, Sustainability Director Merchandising Skincare Merchandising Makeup sustainable Can you tell us more on Sephora’s global seals? What kind of support and resources does Sephora offer consumption (C.K.) Two years of work went into the globalisation of our to brands on sustainability? offering for clients.",0,
78,Sephora,clean_beauty,greenwashing,"31% of recycled raw materials used by Sephora Collection for product packaging in 2024 25 2024 Global Impact and Progress Report Leading with Purpose Ensuring a beautiful tomorrow Sephora Red Heart Sephora Green Heart Cardboard sourced by Sephora Collection for its primary Planet packaging is 99% FSC-certified, in line with the brands’ target to fully use certified paper and cardboard in primary packaging Through constant innovation, we are committed to always do by 2026. better. In early 2025, Sephora Collection launched the first solid and Sephora Collection new brush set is made up of synthetic fibres powder range, including a foaming shower powder, cleansing and the handle consists of material obtain 40% from rice waste scrub, deodorant, solid shampoo and solid conditioner. and 60% from Post-Consumer Recycled (PCR) plastics. The pouch has been designed to be reusable, the cardboard insert is This range enables more responsible beauty consumption by FSC certified and printed with vegetable inks. reducing water usage in formulations, minimising packaging material consumption, optimising product weight and volume, In autumn 2024, Sephora Collection redefined its iconic and extending product longevity. Cream Lip Stain lipstick with more environmentally conscious packaging, reducing its total weight by 7.7%, the equivalent This new range is now recognised under the “Planet Aware at of 2.5 tonnes of plastic annually29. The cap is now 100% Sephora” seal. Post-Consumer Recycled (PCR)30 plastics, while the tube contains 50% PCR and no plastic wrap. All haircare products and almost 100% products of the skincare and makeup categories contain at least 90% ingredients from natural origin.",0,
79,Sephora,clean_beauty,greenwashing,"by customers. kilometers, t*km). ban; the EU Packaging and Packaging received by Sephora US are available 28 As defined at Group level. 6 From the purchase of Renewable Waste Directive (EU PPWD) defining 17 The calculation overestimated the at the following link: https:// Energy Certificates – RECs (from wind quotas; and the EU Eco-design for t.km by airfreight in some Regions. toxicfreefuture.org/retailer-report- 29 Based on the produced quantity energy). Sustainable Products regulation card/2024/retailer/sephora/ of the “Cream Lip Stain” lipstick from 18 The analysis will be updated that will introduce broader eco- Sephora Collection, from 1 January 7 Employees included in the scope of every two years or depending on 23 For more information on Toxic-Free design principles and framework for 2023, to 31 December 2023. this target are all employees on open- the contingencies that may bring Future please refer to this link: https:// improved product circular attributes, ended, fixed term, NGHC (Contract to a strong evolution in the overall toxicfreefuture.org/mission/ 30 PCR plastics requires a lower not exclusively including reusability, Hours Not Guaranteed), full-time and sustainability context therefore amount of energy for its production durability, and recycled content, and 24 156 “Clean at Sephora” brands as part-time contracts, with at least one requiring to increase the frequency and recycling, compared to virgin fossil a new transparency requirement via of April 2025. year seniority at Sephora. of update of the analysis. fuel plastics. the implementation of a digital product passport. 52 2024 Global Impact and Progress Report Leading with Purpose Ensuring a beautiful tomorrow Sephora Red Heart Sephora Green Heart",2,Footnotes page — no substantive claims.
80,Sephora,clean_beauty,greenwashing,"include mentorship programmes, career impact by providing girls and young development, and direct support for women in under-resourced communities young women in both their personal and with personal care products, boosting professional journeys. confidence for 95% of recipients, but also joining our “Empowerment” programmes, connecting these young women to companies and inspiring role models across the beauty industry. In terms of reducing landfill waste, Sephora’s donations have helped us divert more than 1 million products from landfills. By repurposing these products and getting them to those who need them most, we have been able to make a tangible difference in both people’s lives and the environment. 36 2024 Global Impact and Progress Report Leading with Purpose Ensuring a beautiful tomorrow Sephora Red Heart Sephora Green Heart Sephora Classes for Confidence NEW CLASSES AROUND THE WORLD In 2015, Sephora launched its signature social impact programme, Sephora Classes for Confidence. Through these free In Canada, Sephora offers five class series tailored to in-person and online beauty classes, organised in partnership diverse communities. In 2024, new sessions included Black with local NGOs, and led by our own Beauty Advisors and History Month haircare workshops, beard care for Black makeup masters, we aim to empower individuals facing major men, and “Clean at Sephora” beauty techniques for women life transitions and challenges, such as re-entering the workforce, undergoing cancer treatments. facing illness, or exploring their gender expression. The private setting provides a supportive environment where attendees can learn diverse makeup and beauty techniques to inspire selfconfidence and fearlessness.",0,
81,Sephora,clean_beauty,greenwashing,"46 Actual data from January to 37 Out of the total donation, hydropower), Monaco (energy source 14 January 2025, to 31 July 2025, October 2024; November and 33 Pangea ETS is an Italian NGO 914,414 CAD were Sephora-owned is hydropower), Portugal (energy inclusive, in the following Sephora December 2024 are estimated based dedicated to listening, welcoming and products, and 1,370,639 CAD were source is hydropower), Serbia (energy stores: Coulommier, Val de Fontenay, on projections (where available) or on accompanying women experiencing brand-owned products. source is wind), Switzerland (energy Noisy Le Grand, Paris Avenue de the same months volumes from 2023. discrimination and violence. source is hydropower), Turkey (energy France, Paris Bercy Village, Paris Chapter “Sephora Green Heart” source is hydropower), Bahrain 47 Opened in 2024. Faubourg Saint-Antoine, Paris Gare 34 Face Equality International is 38 More information is available at the (energy source is solar), Kuwait de Lyon, Paris Italie 2, Paris Saint an alliance of Non-Governmental 48 43 “Planet Aware at Sephora” following link: https://www.lvmh. (energy source is solar), Qatar (energy Michel, Paris Saint-Germain, Pontault Organisations (NGOs), charities brands as of April 2025. com/fr/l-engagement-en-action/ source is solar), Saudi Arabia (energy Combault, Val d’Europe, Vincennes, and support groups working on face pour-l-environnement/life-360- source is solar), United Arab Emirates 49 FSC, PEFC, or SFI certified paper. Torcy. For each returned primary difference or disfigurement to be recognised as an independent equality lvmh (energy source is solar), United States 50 Partner brands: CHANEL, packaging (packaging in direct contact and human rights issue. Face Equality 39 Sephora is currently updating its (energy source is wind), Canada CLARINS, CLINIQUE, LANCÔME, with the product, excluding cardboard International is one of Sephora UK’s Global Corporate Carbon Footprint (energy source is wind), Brazil (energy SEPHORA COLLECTION. The first packaging) and product purchased, Charity Partners. Through Sephora UK assessment for 2024.",2,Footnotes page — no substantive claims.
82,Sephora,clean_beauty,greenwashing,"Chapter “Sephora Red Heart” 36 Including Australia, Brazil, is 100% solar), Spain (energy source is 44 Measure of light equipment Génifique, Hydra Zen, and Rénergie Bulgaria, Canada, Czech Republic, 100% hydropower), and UK (energy efficiency. ranges. 31 Including financial and product Denmark, France, Germany, Greece, source is unknown). . SEPHORA COLLECTION: Glass donations from our employees, our 45 The reduction was calculated Hong Kong SAR, India, Indonesia, bottles, all facial care serums, and clients, and Sephora. 42 RECs are purchased in Bulgaria with respect to the consumption in Italy, Mexico, New Zealand, two hair care products (Fortifying Hair (energy source is hydropower), the period 27 May 2022 – 19 June 32 This achievement was made Philippines, Poland, Portugal, Romania, Serum – 50ml; Protective Hair Oil – Czech Republic (energy source is 2022 (before the store’s renovation) possible through the combined Serbia, Singapore, Spain, Sweden, 50ml). wind), Germany (energy source is compared to the period 27 May 2024 monetary and product donations from Switzerland, Thailand, the United hydropower), Greece (energy source – 19 June 2024 (after renovation). 51 Offer reserved for customers our employees, our clients, and from Kingdom and the United States. is solar), Luxembourg (energy source is holding a loyalty card. Offer valid from Sephora.",2,"RECs methodology table — technical disclosure, not a claim."
83,Sephora,clean_beauty,greenwashing,"The Code is accessible 19 The Policy (published for the first 2 Among +3,200 Points of Sales, reaching the final customer, gift boxes, date legislation already regulates at the following link: https:// time in 2019 and updated in 2023) 2,176 stores – free standing, galleria, Point of Sale Materials (POSM), product transparency. www.lvmh.com/en/ethics-andis available at the following link: outlet, pop-up, and shop-in-shop stores shopping bags, printed POSM compliance/lvmh-supplier-code14 The Paris Agreement has been https://www.inside-sephora. – are open between 1 January and supports, office paper and printed of-conduct reached on December 2015, during com/en/usa/sustainability 31 December, 2024: and therefore internal communication, gift wraps. the UN Climate Change Conference 26 Companies that are evaluated included in the reporting perimeter. FSC/PEFC/SFI (only for North 20 See section “Committed beauty.” (COP21) held in Paris. The Agreement through the EcoVadis questionnaire America) certified. 3 The Novi Connect Platform has been joined by 195 countries that 21 Imen JERBI AZAIEZ, Co- receive a globally recognised rating lists compliant alternatives as 9 Including waste to energy. commit to reduce the generation of Founder & R&D Director 4-5-6 Skin based on a detailed assessment of their “ChemFORWARD SAFER.” GHG emissions and implement actions (Ethnicity & cosmetics, ingredients); sustainability (environmental, social 10 Group Key Positions (GKPs) to adapt to the effects of climate Gayatri KESKAR, Cross-Industry and ethical) performances. 4 For more information on the initiative represented by top executive roles change. Research (Material Science, Product and on Sephora’s stores participating responsible for driving the Maison’s 27 The SA8000 international standard Development); Peyton Laine, to the test please consult the following strategic direction, overseeing key 15 Findings from “The New Nature assesses the social performance of Founder and CEO, Mind the Chain, link: https://labouclebeaute.com/ functions, and leading various Economy Report”, 2020, by the World companies in the following areas, (Environmental Chemist, Cradle to divisions.",2,Footnotes / regulatory citations — no claims.
84,Sephora,clean_beauty,greenwashing,"Our Sephora Global Sephora Global Green Heart Roadmap Red Heart Roadmap roadmaps Sephora’s Red Heart and Green Heart strategic roadmaps establish global aspirations for the medium and long term, providing a unified framework for developing regional strategic Reduce Promote more Rethink From the In our With our plans. This approach ensures coherence carbon emissions sustainable consumption packaging and waste inside culture communities while allowing for pragmatic, region-specific implementation. Contributing to the decarbonisation Highlighting and incentivising more Building more responsible retailing Elevating women, people with Provide employees with opportunities Building inclusive retail experiences of the retail and beauty industry. sustainable beauty production and practices and operations across our disabilities, all generations and other to be actively engaged in our Purpose. that welcome everyone to the world of In 2024, both roadmaps were updated to better consumption practices and habits. sites and digital platforms. underrepresented communities within selective beauty and give back to our our workforce. local communities. reflect Sephora’s key impact areas and levers 1 Use 100% renewable electricity 4 Increase 7 Install in-store collection bins to act and actionable levers. by 2026 “Planet Aware at Sephora” sales in 75% stores by 2026 Gender equality and equity All generations 2 Reduce store electricity consumption 5 Achieve Sephora Collection targets: 8 Source 100% certified* paper and to <300 kWh/m2 by 2030 • 100% RSPO - certified palm oil & cardboard in Sephora’s seven key derivatives by 2026 usage categories by 20268 Achieve global pay equity: reduce the gender pay gap to less than 5% Ensure inclusion and opportunity for all generations at work at Sephora • 100% FSC - certified paper by 2025 and cardboard by 2026 Sephora’s Global Green Heart Sephora’s Global Red Heart Roadmap is based on four pillars 3 Limit airfreight in tons.kms 6 Engage top 100 brands in the 9 Return, donate, recycle or valorise9 Maintain at least 60% of women in GKP roles10 and increase the Continuously evaluate our HR practices and ensure we offer fair Roadmap is built around three transported by 2030 “Sephora Sustainability Action Plan” 100% of unsold products by 2030 of action and ten priorities between number of women in GKP succession plans, with a long-term goal of wages, especially for entry-level jobs (internships, apprenticeships, key action pillars towards by 2030 now and 2030. having at least one woman in each GKP succession plan first jobs) Sephora’s employees and Engage employees served communities.",0,
85,Lush,clean_beauty,positive_control,"Registered number 17 July 2025 04162033 57 PRINCIPLE: NAKED PRODUCTS SINCE 2005 Potentially saved 400+ million bottles from becoming waste Equivalent to 6 hours of global plastic bottle production Registered number 17 July 2025 04162033 58 PRINCIPLE: NAKED PRODUCTS Registered number 17 July 2025 04162033 59 Principle: Digital Ethics Evolving Principle: Lush will always endeavour to behave with an ethical conscience in our ever-evolving digital estate. We embrace open-source technologies in everything that we design, build and release. We give back our research and code to open communities. We commit to using conflict material free commodity hardware that has high output but a low energy consumption powered by renewable green energy across the group, where possible. We ensure that all of Lush’s staff and customer data is encrypted, secure and transparent. Our Customers and Staff have the right to know what information we hold about them. Registered number 17 July 2025 04162033 60",2,'Where possible' weakens energy claim; 400M bottle figure is an estimate; mixed with digital ethics.
86,Lush,clean_beauty,positive_control,"PRINCIPLE: DIGITAL ETHICS Lush Digital believes technology should give more than it takes from society and the environment. We champion ethical hardware, ethical data, ethical design, and open source technologies and we support and elevate communities who feel the same. Just as Lush believes in ethically sourced ingredients, our Digital business believes in ethical tech that gives back to the community. To keep us accountable to the beliefs that we hold true as a technological business, Lush Digital formulated its own set of Digital Ethics Policies to consider every time we design, build or launch a digital product. They can be consolidated into three categories: Open Source, Ethical Hardware and Ethical Data. Our open source policy aims to equally contribute to open-source tech communities, wherever we can, in order to support the grassroots world of creating tech for everyone to share and benefit from without the heavy burden of cost. We are committed to the principles of open source and in that spirit, we strive to use technologies with OSI-approved licenses and to contribute our research and code back to open communities under such licenses. Our Ethical Hardware policy guides us to choose the best supplier we can in terms of their approach to sourcing materials, reparability, energy consumption and production methods used. Our Ethical Data policy is about ensuring that all of Lush’s staff and customer data is secure and transparent as our customers and staff have the right to know what we hold about them. It states that we will ensure all data that is stored on our products or systems is encrypted and secure, that we will ensure your data can be accessed by you only and those you give permission to and that we are transparent about how we use customer and staff data.",2,Digital ethics policies — not environmental claims.
87,Lush,clean_beauty,positive_control,"We will continue to publicly campaign on a variety of issues and press for a kinder, fairer society, so that all of us can pay tax into a system we can feel proud of, and which supports everyone in society equally. We have been accredited by the Fair Tax Foundation since 2015 and were the first high street multinational company in the UK to be awarded the Fair Tax Mark. Registered number 17 July 2025 04162033 17 Principle: Lush is a Campaigning Company Core Principle: Lush actively campaigns on the issues of human rights, animal protection and environmental justice. All Lush licensed territories are expected to campaign at least once a year on one of the core values through their shops and website. Registered number 17 July 2025 04162033 18 PRINCIPLE: LUSH IS A CAMPAIGNING COMPANY Since the beginning, Lush has collaborated with various organizations to run a number of campaigns in-store and online, focusing our efforts on helping people, animals and the planet and fighting for human rights, animal protection and environmental justice. We have been campaigning online and in our shop windows since 2006 and have covered a plethora of issues. In FY2024, we ran a total of 12 campaigns globally. Two were global campaigns, four in the UK & Ireland, four in Europe and two in North America.",0,
88,Lush,clean_beauty,positive_control,"Imagine if we could eliminate the need for packaging altogether? This is the challenge we pose to our Inventors and R&D teams, whose legacy has given us the shampoo bar, massage bar, naked deodorant, henna brick, naked body conditioner, naked shower gel and more soap than you could ever dream of. Naked products also tend to last longer than their packaged counterparts because they are more concentrated and have minimal water content. Tests with users tell us that one shampoo bar can last the equivalent washes as three 200ml bottles of liquid shampoo. Not only are we saving those three bottles worth of plastic, we are also having to ship less product and less weight, reducing C02 emissions. The full report will take you through how we arrived at these estimations. Our initial interest in making naked products was born out of necessity. After the demise of Cosmetics To Go, the Lush Co-Founders simply didn’t have the money to invest in packaging, but this actually sparked a revolutionary approach to a growing industry problem. We have been selling solid products even in the years before Lush, when we were known as Cosmetics To Go. However, they were not born naked!",0,
89,Lush,clean_beauty,positive_control,"Principle: Recycled Materials Evolving Principle: If we can’t make everything naked, then the next aim is to ensure that those products that do need packaging use the best and most innovative minimum impact, recycled or reused materials that are available. Registered number 17 July 2025 04162033 67 PRINCIPLE: RECYCLED MATERIALS When packaging is absolutely necessary, we make it count. We've been using recycled plastic since 2008 in the UK. We recently switched the colour additives from virgin to recycled plastic for black pots in the UK and are rolling this out to other markets, so we can claim 100% recycled pots. Most of our pesky pumps, virgin until recently, now have 30-60% recycled content. Perfume spritzers, Shield & Willow and the 100ml Super Milk are still a work in progress. For our 100% recycled PET bottles, we went further and sourced Prevented Ocean Plastic for most markets (not in North America yet). This comes from bottle collectors working 50km from water bodies, helping prevent bottles reaching the ocean. Labels, despite our best efforts, remain unfortunately virgin.Our gifts make up for it with recycled paper, cotton rags, agriculture waste like banana fibre, knot-wraps from recycled bottles, and ribbons from plastic bottles in use.",0,
90,Lush,clean_beauty,positive_control,"It was essential that we work with the LGBTQIA+ Community Network and the Trans community more specifically when creating this policy to ensure it truly reflected their lived experiences, needs and priorities. Registered number 17 July 2025 04162033 30 PRINCIPLE: ALL ARE WELCOME, ALWAYS Registered number 17 July 2025 04162033 31 Principle: Commitment to Transparency and External Audits Core Principle: Lush will contract regular third party audits of its Animal Testing Policy, its ethical and environmental practices as well as regular business audits. Registered number 17 July 2025 04162033 32 PRINCIPLE: COMMITMENT TO TRANSPARENCY AND EXTERNAL AUDITS If you're going to make bold claims about your ethics, you'd better be prepared to prove them. What’s more, having an eye from outside the business can shed light on practices that need to be improved. We are also finding that many audits are now becoming legal requirements, like they should be! There are a couple of external audits that we commission throughout our business, as well as some internal audits we conduct ourselves to measure our own progress. One of the biggest external audits we commission is the yearly audit of our Non-Animal Testing Policy.",0,
91,Lush,clean_beauty,positive_control,"To align to natural cycles, any materials we no longer use should be repurposed, recycled or composted so they can keep generating value. In FY24 we estimate that we generated 7,464 tonnes of total waste globally, improving to 63% diversion rate globally in FY24. This is an increase on the 6,226 tonnes generated in FY22, mainly due to increase in production and sales. Manufacturing globally has a 71% diversion rate. Germany manufacturing had the highest diversion rate in the Lush manufacturing world at 88%, closely followed by North America manufacturing at 82%. Registered number 17 July 2025 04162033 76 PRINCIPLE: ENVIRONMENTAL POLICIES Retail sits at 54% on average, with many shops around the world without access to adequate facilities for recycling materials - in North America we have been working with shopping malls to improve access. Wet paper towels are the single biggest source of non-recyclable waste for our shops! We ask our shops to ‘weigh the waste’ once a year so we can collect the data and they can get more familiar with what goes on in their waste. When it comes to product waste, if the product is still usable we make every effort to donate it.",0,
92,Lush,clean_beauty,positive_control,"The policy aims to guide our supplier’s buying practices to ensure they align with Lush’s company values and underpin our commitment to doing business in the most ethical way that we can. Our buying team, and the wider business, have multiple resources to help suppliers with any barriers they may be facing, or improvements they are passionate about. Our relationships are always mutually beneficial and we know that there is so much to learn from communities who have made these ingredients their livelihoods. One source of support we offer our suppliers is through the Improvements & Remediation Fund. This is a discretionary fund, dedicated to supporting engaged suppliers in projects that improve their social or environmental impact, or further our mission to fight animal testing. Suppliers who have shown an interest in making improvements to social and environmental standards, or are otherwise heavily engaged with Lush’s values are invited by our creative buying team to apply for funding on projects that meet our criteria. In FY2024, we carried out 13 projects in collaboration with our suppliers, in which we contributed about £166,000 Registered number 17 July 2025 04162033 45 PRINCIPLE: FAIR BUSINESS DEALINGS WITH OUR SUPPLIERS Despite Fairtrade certification and other certification schemes being a useful tool, and a reassuring mark of producers and traders doing the right thing, Lush as a company does not solely rely on these certifications. We find that working as directly as possible with primary producers of our ingredients and packaging is the best way for us to achieve transparency in our supply network, while also making sure that our supplier relationships are fair and built on open communication. The term fair trade, whilst associated with formal certifications, can be expressed and verified in many forms, some of which are far more economically and structurally viable for our producers.",0,
93,Lush,clean_beauty,positive_control,"Since 2010 we have been gradually replacing palm-derived materials. We increased transparency with our suppliers and better monitoring through GPS combined with satellite data. In FY24, we reduced the use of palm-derived ingredients by 10% as we moved to sodium coco-sulfate as the base of our shampoo bars. 46% of raw materials by weight that would normally be derived from palm have been sourced from a diversity of different plant oil feedstocks. Ingredients like Tonka Beans, Illipe Butter or Brazil Nut oil help forest peoples to get economic value from a standing forest. Long-term partnerships and additional funding meant 138 families connected to Murumuru Butter benefited from a tree planting programme, with Guyra Paraguay NGO, 20 hectares of agroforestry were implemented, protecting 6,900 hectares of the Atlantic Rainforest and providing livelihoods for more than 50 families. Through our land defenders fund, £200,000 donated to those protecting ecosystems with their lives. Registered number 17 July 2025 04162033 40 PRINCIPLE: A LIVING PLANET Rewilding Life 17 ingredients directly benefit wildlife Through partnerships with conservation organisations, local communities and even our own forest concessions, we source ingredients helping to protect wildlife. In Zambia, COMACO works with illegal wildlife poachers to transition them to bee-keeping and support small-holder farmers with training to improve livelihoods.",0,
94,Lush,clean_beauty,positive_control,"An in-depth review of that company’s completed non-animal testing declaration will be conducted with the supplier themselves, either virtually or in person during a site visit. The auditors can then go through any difficulties or questions the supply company has as well as confirm and verify the declaration is full and accurate. Once this is complete, Ethical Consumer will determine whether the supplier's compliance status needs to change, or can stay the same. Registered number 17 July 2025 04162033 33 PRINCIPLE: COMMITMENT TO TRANSPARENCY AND EXTERNAL AUDITS Every year, in line with legislation, our Group financial statements are audited by an external company. Recently, this has also included environmental reporting in line with the Taskforce on Climate Related Financial Disclosures (TCFD) framework. Our Group financial statements are fully audited by a reputable and qualified audit firm which includes consideration of our TCFD disclosures and Group wide internal controls. Our Group financial statements were signed on 27th March 2024. We also audit some of our buying and supply network practices internally to ensure better visibility across these networks and help, where we can, remediate on any issues we find. Our buying and support teams utilise a piece of software called Authenticate to register our suppliers and start mapping out their networks, back to the first source.",0,
95,Lush,clean_beauty,positive_control,"Registered number 17 July 2025 04162033 76 PRINCIPLE: ENVIRONMENTAL POLICIES Retail sits at 54% on average, with many shops around the world without access to adequate facilities for recycling materials - in North America we have been working with shopping malls to improve access. Wet paper towels are the single biggest source of non-recyclable waste for our shops! We ask our shops to ‘weigh the waste’ once a year so we can collect the data and they can get more familiar with what goes on in their waste. When it comes to product waste, if the product is still usable we make every effort to donate it. We donate straight from the store or from our manufacturing centres to various charities. If it’s not possible to donate the product then we send these to composting where we can. In the UK, we invested in our own recycling centre, the Green Hub. It processes the Bring it Back returns from the stores and our UK manufacturing wastes. Green Hub: 81% of solid waste recycled, recovered, or composted.",0,
96,Lush,clean_beauty,positive_control,"We're almost fossil gas-free in retail and gradually electrifying factories. Our North American sites run on 100% renewable energy despite still utilising gas, by supporting recovery of natural gas from a landfill project. In the UK,our main R&D building (Unit 1 Witney) and our EC’s/Perfumes factory operate fully on electricity with Unit 1 also being supplied by 126kWp of solar PV directly from the roof, supplying over 30% of our annual electricity demand. Our Japanese manufacturing facility is already 81% electrified. We are currently performing energy audits in Japan, LED upgrades across UK facilities, remaining non-LED German shops, better monitoring, double doors in the new Glasgow store to improve efficiency, and ‘power down’ campaigns for staff. Next we want to work on more markets moving to deep green tariffs, investments in further reduction of fossil fuel use in Japan, and Taiwan-specific renewable certificates instead of Chinese RECs. Registered number 17 July 2025 04162033 64 PRINCIPLE: RENEWABLE ENERGY We're 41% biogas, 59% fossil gas for heating, with our gas-to-electricity ratio at about 30:70. Registered number 17 July 2025 04162033 65 PRINCIPLE: RENEWABLE ENERGY Registered number 17 July 2025 04162033 66",0,
97,Lush,clean_beauty,positive_control,"The full report will take you through how we arrived at these estimations. Our initial interest in making naked products was born out of necessity. After the demise of Cosmetics To Go, the Lush Co-Founders simply didn’t have the money to invest in packaging, but this actually sparked a revolutionary approach to a growing industry problem. We have been selling solid products even in the years before Lush, when we were known as Cosmetics To Go. However, they were not born naked! The mail order company would wrap exciting bath bombs, bubble bars, bath oils, soaps, massage bars and the now famous shampoo bar in sometimes extravagant packaging! It was only when Lush opened its first store – in Poole High Street with a delicatessen vibe – that those products went naked. Our latest invention is the Naked Mascara, formulated with butters and waxes to create an iconic, solid product. This has become a favourite product for our customers and has won multiple awards such as the 2022 UK Sustainable Beauty Awards for Sustainable Product, the 2023 NA Harper’s Bazaar Beauty Icons Awards for Most Innovative Beauty Product and the 2024 Australia Sustainability Awards for the Product Award. Registered number 17 July 2025 04162033 56",0,
98,Lush,clean_beauty,positive_control,"Co Create is an initiative that works to bring new minds, voices and cultures into the product creation process. People within the company are given the opportunity to come together and design product ranges that represent their cultural or religious celebrations, with the aim to connect to more customers. Co-Create have worked on many ranges since the project's inception 3 years ago, representing celebrations and holidays that include Eid al-Fitr, Eid al-Adha, Hanukkah, Día De Muertos, Diwali and St Patrick's Day, with more coming soon! We also recently launched our Gender Affirming Care At Work Policy which is live in the Netherlands, the UK and Ireland, with a hope to launch in more markets soon. This policy allows our trans and non binary colleagues peace of mind by providing a clear policy on work place support, including name and pronoun changes, transitioning leave and access to facilities. It was essential that we work with the LGBTQIA+ Community Network and the Trans community more specifically when creating this policy to ensure it truly reflected their lived experiences, needs and priorities. Registered number 17 July 2025 04162033 30 PRINCIPLE: ALL ARE WELCOME, ALWAYS Registered number 17 July 2025 04162033 31 Principle: Commitment to Transparency and External Audits Core Principle: Lush will contract regular third party audits of its Animal Testing Policy, its ethical and environmental practices as well as regular business audits. Registered number 17 July 2025 04162033 32",2,Social/governance content (LGBTQIA+ policy) — not environmental.
99,Lush,clean_beauty,positive_control,"We will seek out and favour advances in new energy sources and solutions as they become available. Registered number 17 July 2025 04162033 63 PRINCIPLE: RENEWABLE ENERGY In 2024, we've hit a major milestone: 100% renewable electricity across Lush operations (excluding partner markets). Through a mix of direct ‘deep green’ tariffs — 40% of properties — and standard electricity tariffs with matching impact Renewable Energy Certificate purchases, many with additional benefits such as community solar, including pollinator-friendly habitats or additional consideration for the impact potential on animals. The heat challenge remains trickier. We're almost fossil gas-free in retail and gradually electrifying factories. Our North American sites run on 100% renewable energy despite still utilising gas, by supporting recovery of natural gas from a landfill project. In the UK,our main R&D building (Unit 1 Witney) and our EC’s/Perfumes factory operate fully on electricity with Unit 1 also being supplied by 126kWp of solar PV directly from the roof, supplying over 30% of our annual electricity demand. Our Japanese manufacturing facility is already 81% electrified. We are currently performing energy audits in Japan, LED upgrades across UK facilities, remaining non-LED German shops, better monitoring, double doors in the new Glasgow store to improve efficiency, and ‘power down’ campaigns for staff.",0,
